area,price,facade,entrance_wid,floors,direction_home,direction_bal,bedroom,toilet,status_doc,furniture,date_post,date_exp,intent,pageType,productId,projectId,vipType,verified,expired,cateId,cityCode,districtId,wardId,streetId,pageId
136 m²,Thỏa thuận,7 m,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,17/10/2023,27/10/2023,Sale,LDP,38105830,0,5,False,False,283,SG,72,11859,5977,227
65 m²,"3,5 tỷ",N/A,N/A,N/A,Tây,Đông,2 phòng,2 phòng,Sổ hồng,Cao cấp.,17/10/2023,16/11/2023,Sale,LDP,33962325,2373,5,False,False,324,SG,72,11850,5844,227
90 m²,Thỏa thuận,N/A,24 m,N/A,N/A,N/A,N/A,N/A,Sổ Hồng Riêng,N/A,18/10/2023,28/10/2023,Sale,LDP,38352224,0,5,False,False,283,SG,72,11857,1298,227
55 m²,"2,85 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,1 phòng,Hợp đồng mua bán,Cơ bản,14/10/2023,13/11/2023,Sale,LDP,38321732,2373,5,False,False,324,SG,72,11850,11276,227
72 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,32399698,2971,5,False,False,40,SG,72,11850,278,227
83 m²,"2,85 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Hợp đồng mua bán,N/A,16/10/2023,26/10/2023,Sale,LDP,38332341,724,5,False,False,324,SG,72,11850,5844,227
85 m²,"3,1 tỷ",N/A,N/A,N/A,Nam,Bắc,3 phòng,2 phòng,Đang chờ sổ,Đầy đủ,14/10/2023,24/10/2023,Sale,LDP,37754786,4613,5,False,False,324,SG,72,11847,278,227
79 m²,"3,5 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Hợp đồng mua bán,Không nội thất,27/09/2023,27/10/2023,Sale,LDP,38195652,2373,5,False,False,324,SG,72,11850,11276,227
70 m²,Thỏa thuận,N/A,N/A,N/A,Đông - Nam,N/A,2 phòng,2 phòng,Đang chờ sổ,Cơ bản,12/10/2023,22/10/2023,Sale,LDP,37151979,2373,5,False,False,324,SG,72,0,11276,227
113 m²,"1,85 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,37979981,0,5,False,False,283,SG,72,11856,0,227
90 m²,Thỏa thuận,N/A,5 m,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,02/11/2023,Sale,LDP,38349708,0,5,False,False,283,SG,72,11847,8005,227
150 m²,Thỏa thuận,5 m,3 m,N/A,Đông,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng.,N/A,05/10/2023,20/10/2023,Sale,LDP,35148607,0,5,False,False,283,SG,72,11849,5200,227
95 m²,"6,9 tỷ",5 m,N/A,5 tầng,N/A,N/A,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,N/A,17/10/2023,24/10/2023,Sale,LDP,38337249,0,3,False,False,163,SG,72,11862,5884,227
1.530 m²,"6,43 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,16/10/2023,26/10/2023,Sale,LDP,36625975,0,3,False,False,283,SG,72,11855,7897,227
156 m²,"15,5 tỷ",N/A,N/A,2 tầng,N/A,N/A,3 phòng,3 phòng,Hợp đồng mua bán,N/A,16/10/2023,26/10/2023,Sale,LDP,37778802,2338,3,False,False,325,SG,72,11850,278,227
64 m²,"5,5 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16/10/2023,23/10/2023,Sale,LDP,38333510,0,3,False,False,283,SG,72,11863,3786,227
105 m²,"18,5 tỷ",5 m,N/A,4 tầng,Tây - Nam,N/A,3 phòng,N/A,Sổ đỏ/ Sổ hồng,Đầy đủ,16/10/2023,23/10/2023,Sale,LDP,32561081,1695,3,False,False,575,SG,72,11850,11206,227
105 m²,Thỏa thuận,N/A,8 m,N/A,N/A,N/A,N/A,N/A,Sổ hồng riêng,N/A,16/10/2023,23/10/2023,Sale,LDP,38330612,0,3,False,False,283,SG,72,11859,1894,227
53 m²,"1,8 tỷ",N/A,N/A,N/A,Bắc,Nam,1 phòng,1 phòng,N/A,N/A,16/10/2023,23/10/2023,Sale,LDP,36961811,4432,3,False,False,324,SG,72,11857,1298,227
100 m²,9 tỷ,N/A,40 m,3 tầng,Đông - Nam,Đông - Nam,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16/10/2023,23/10/2023,Sale,LDP,38275006,1565,3,False,False,163,SG,72,11850,678,227
700 m²,18 tỷ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13/10/2023,20/10/2023,Sale,LDP,37082246,0,3,True,False,283,SG,72,11859,7146,227
52 m²,"1,7 tỷ",N/A,N/A,N/A,N/A,N/A,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,10/10/2023,20/10/2023,Sale,LDP,37620434,4432,3,False,False,324,SG,72,11857,11235,227
220 m²,Thỏa thuận,12 m,12 m,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,13/10/2023,20/10/2023,Sale,LDP,38311404,0,3,False,False,283,SG,72,11855,4370,227
69 m²,"1,7 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,13/10/2023,20/10/2023,Sale,LDP,38311294,469,3,False,False,324,SG,72,11857,278,227
"136,5 m²","10,8 tỷ",7 m,N/A,3 tầng,Tây,Tây,4 phòng,4 phòng,Sổ hồng,Cao cấp,13/10/2023,20/10/2023,Sale,LDP,38310022,2000,3,False,False,325,SG,72,11857,0,227
320 m²,7 tỷ,"7,8 m",N/A,N/A,Đông - Nam,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,12/10/2023,27/10/2023,Sale,LDP,37965480,0,3,False,False,283,SG,72,11851,5246,227
"1.978,7 m²","7,1 tỷ",26 m,5 m,N/A,Đông - Bắc,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,12/10/2023,22/10/2023,Sale,LDP,38012019,0,3,False,False,283,SG,72,11851,5246,227
59 m²,"1,9 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Hợp đồng mua bán,N/A,12/10/2023,19/10/2023,Sale,LDP,38303744,4613,3,False,False,324,SG,72,11847,9430,227
56 m²,"2,33 tỷ",N/A,N/A,N/A,Nam,Bắc,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,12/10/2023,22/10/2023,Sale,LDP,37505979,2971,3,False,False,324,SG,72,11850,278,227
60 m²,"3,14 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,1 phòng,N/A,N/A,12/10/2023,19/10/2023,Sale,LDP,38304373,0,3,False,False,324,SG,72,11850,278,227
76 m²,"3,5 tỷ",N/A,N/A,N/A,N/A,N/A,3 phòng,2 phòng,N/A,N/A,10/10/2023,25/10/2023,Sale,LDP,38160365,2373,3,False,False,324,SG,72,11850,11276,227
140 m²,"11,2 tỷ",N/A,N/A,3 tầng,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,09/10/2023,24/10/2023,Sale,LDP,38278022,0,3,False,False,41,SG,72,11857,2002,227
100 m²,"11,8 tỷ",N/A,N/A,3 tầng,N/A,N/A,3 phòng,3 phòng,Đang chờ sổ,Đầy đủ,06/10/2023,21/10/2023,Sale,LDP,38261139,2971,3,False,False,41,SG,72,11850,278,227
56 m²,"2,17 tỷ",N/A,N/A,N/A,Tây,Đông,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,12/10/2023,22/10/2023,Sale,LDP,34057267,2971,3,False,False,324,SG,72,11850,278,227
83 m²,"4,3 tỷ",N/A,N/A,N/A,N/A,N/A,3 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,06/10/2023,21/10/2023,Sale,LDP,38258740,2373,3,False,False,324,SG,72,11850,11276,227
156 m²,16 tỷ,N/A,22 m,2 tầng,Bắc,Bắc,4 phòng,4 phòng,Hợp đồng mua bán,Đầy đủ,06/10/2023,21/10/2023,Sale,LDP,36470067,2338,3,False,False,325,SG,72,11850,278,227
81 m²,"7,9 tỷ",N/A,40 m,N/A,Đông - Nam,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,03/10/2023,18/10/2023,Sale,LDP,36874193,2000,3,False,True,40,SG,72,11857,11240,227
64 m²,"3,2 tỷ",N/A,N/A,N/A,Đông,Tây - Bắc,2 phòng,2 phòng,Đang chờ sổ,Đầy đủ,18/10/2023,17/11/2023,Sale,LDP,37649712,2373,5,False,False,324,SG,72,0,11276,227
50 m²,"1,35 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Hợp đồng mua bán,Full nội thất.,10/10/2023,20/10/2023,Sale,LDP,25203865,3042,5,False,False,324,SG,72,11857,278,227
83 m²,"4,3 tỷ",N/A,N/A,N/A,Nam,Bắc,3 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,22/09/2023,22/10/2023,Sale,LDP,36584157,2373,5,False,False,324,SG,72,11850,11276,227
40 m²,"1,25 tỷ",4 m,4 m,1 tầng,N/A,Đông,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,18/10/2023,28/10/2023,Sale,LDP,38352628,0,5,False,False,41,SG,72,11863,5255,227
"65,6 m²",2 tỷ,N/A,N/A,N/A,Tây - Bắc,Đông - Nam,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,N/A,18/10/2023,28/10/2023,Sale,LDP,35532755,4432,5,False,False,324,SG,72,11857,1298,227
"136,5 m²","10,8 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,17/11/2023,Sale,LDP,37303709,2000,5,False,False,163,SG,72,11857,11217,227
"82,8 m²","2,3 tỷ",N/A,N/A,N/A,N/A,N/A,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,N/A,18/10/2023,28/10/2023,Sale,LDP,36764662,4432,5,False,False,324,SG,72,11857,1298,227
